,imName,x,y
16,BAILa2014a_000469,1472,623
17,BAILa2014a_000469,1271,742
18,BAILa2014a_000469,1122,721
19,BAILa2014a_000469,987,551
20,BAILa2014a_000469,680,623
21,BAILa2014a_000469,627,509
22,BAILa2014a_000469,285,734
23,BAILa2014a_000469,10,636
24,BAILa2014a_000469,243,511
25,BAILa2014a_000469,283,379
26,BAILa2014a_000469,452,427
27,BAILa2014a_000469,177,397
28,BAILa2014a_000469,87,307
29,BAILa2014a_000469,344,350
30,BAILa2014a_000469,47,331
31,BAILa2014a_000469,889,427
32,BAILa2014a_000469,722,458
33,BAILa2014a_000469,616,395
34,BAILa2014a_000469,1040,392
35,BAILa2014a_000469,884,336
36,BAILa2014a_000469,582,382
37,BAILa2014a_000469,1152,405
38,BAILa2014a_000469,1316,413
39,BAILa2014a_000469,1530,519
40,BAILa2014a_000469,799,580
41,BAILa2014a_000469,1099,535
42,BAILa2014a_000469,897,559
43,BAILa2014a_000469,36,416
44,BAILa2014a_000469,407,344
45,BAILa2014a_000469,253,310
46,BAILa2014a_000469,529,368
47,BAILa2014a_000469,23,297
48,BAILa2014a_000469,174,286
49,BAILa2014a_000469,1438,535
50,BAILa2014a_000469,1250,591
51,BAILa2014a_000469,1938,744
52,BAILa2014a_000469,1745,501
53,BAILa2014a_000469,1544,416
54,BAILa2014a_000469,1843,517
55,BAILa2014a_000469,1674,474
56,BAILa2014a_000469,2034,721
57,BAILa2014a_000469,1888,461
58,BAILa2014a_000469,1639,400
59,BAILa2014a_000469,1962,487
60,BAILa2014a_000469,1708,376
61,BAILa2014a_000469,1523,347
62,BAILa2014a_000469,1843,403
63,BAILa2014a_000469,1443,363
64,BAILa2014a_000469,1085,321
65,BAILa2014a_000469,1385,374
66,BAILa2014a_000469,1236,331
67,BAILa2014a_000469,871,283
68,BAILa2014a_000469,733,305
69,BAILa2014a_000469,431,281
70,BAILa2014a_000469,656,315
71,BAILa2014a_000469,910,241
72,BAILa2014a_000469,1562,289
73,BAILa2014a_000469,1175,286
74,BAILa2014a_000469,1340,270
75,BAILa2014a_000469,1936,334
76,BAILa2014a_000469,1610,265
77,BAILa2014a_000469,1258,262
78,BAILa2014a_000469,794,265
79,BAILa2014a_000469,595,241
80,BAILa2014a_000469,489,305
81,BAILa2014a_000469,2018,445
0,BAILa2014a_000477,160,1018
1,BAILa2014a_000477,1234,1244
2,BAILa2014a_000477,556,1464
3,BAILa2014a_000477,2034,914
4,BAILa2014a_000477,1670,946
5,BAILa2014a_000477,1112,890
6,BAILa2014a_000477,52,836
7,BAILa2014a_000477,554,668
8,BAILa2014a_000477,1012,658
9,BAILa2014a_000477,860,550
10,BAILa2014a_000477,270,508
11,BAILa2014a_000477,156,468
12,BAILa2014a_000477,102,362
13,BAILa2014a_000477,1730,714
14,BAILa2014a_000477,1514,608
15,BAILa2014a_000477,1538,508
16,BAILa2014a_000477,1802,548
17,BAILa2014a_000477,1936,436
18,BAILa2014a_000477,1212,424
19,BAILa2014a_000477,1012,406
20,BAILa2014a_000477,808,368
21,BAILa2014a_000477,698,408
22,BAILa2014a_000477,440,424
23,BAILa2014a_000477,2030,414
24,BAILa2014a_000477,1956,366
25,BAILa2014a_000477,1818,274
26,BAILa2014a_000477,1622,326
27,BAILa2014a_000477,1174,364
28,BAILa2014a_000477,998,292
29,BAILa2014a_000477,616,350
30,BAILa2014a_000477,260,332
0,BAILa2014a_000486,1957,958
1,BAILa2014a_000486,1436,1204
2,BAILa2014a_000486,1215,1305
3,BAILa2014a_000486,172,796
4,BAILa2014a_000486,271,719
5,BAILa2014a_000486,530,616
6,BAILa2014a_000486,632,559
7,BAILa2014a_000486,599,655
8,BAILa2014a_000486,883,428
9,BAILa2014a_000486,1080,503
10,BAILa2014a_000486,942,456
11,BAILa2014a_000486,1294,490
12,BAILa2014a_000486,936,363
13,BAILa2014a_000486,18,379
14,BAILa2014a_000486,287,286
15,BAILa2014a_000486,75,324
16,BAILa2014a_000486,318,310
17,BAILa2014a_000486,508,391
18,BAILa2014a_000486,630,344
19,BAILa2014a_000486,459,324
20,BAILa2014a_000486,573,397
21,BAILa2014a_000486,774,261
22,BAILa2014a_000486,996,363
23,BAILa2014a_000486,595,330
24,BAILa2014a_000486,1061,243
25,BAILa2014a_000486,488,314
26,BAILa2014a_000486,922,278
27,BAILa2014a_000486,763,450
28,BAILa2014a_000486,1080,322
29,BAILa2014a_000486,1406,586
30,BAILa2014a_000486,1428,723
31,BAILa2014a_000486,1690,807
32,BAILa2014a_000486,1511,768
33,BAILa2014a_000486,1700,746
34,BAILa2014a_000486,1574,725
35,BAILa2014a_000486,1771,551
36,BAILa2014a_000486,1517,705
37,BAILa2014a_000486,1752,430
38,BAILa2014a_000486,2008,464
39,BAILa2014a_000486,1773,373
40,BAILa2014a_000486,1918,391
41,BAILa2014a_000486,1100,371
42,BAILa2014a_000486,1238,322
43,BAILa2014a_000486,1230,201
44,BAILa2014a_000486,1272,324
45,BAILa2014a_000486,1171,355
46,BAILa2014a_000486,1444,460
47,BAILa2014a_000486,1615,381
48,BAILa2014a_000486,1001,304
49,BAILa2014a_000486,2020,393
50,BAILa2014a_000486,1868,742
51,BAILa2014a_000486,2026,969
52,BAILa2014a_000486,1446,940
53,BAILa2014a_000486,1623,594
54,BAILa2014a_000486,1037,618
55,BAILa2014a_000486,828,1068
56,BAILa2014a_000486,243,1050
57,BAILa2014a_000486,847,1147
58,BAILa2014a_000486,936,815
59,BAILa2014a_000486,719,488
60,BAILa2014a_000486,8,618
61,BAILa2014a_000486,139,594
62,BAILa2014a_000486,129,371
63,BAILa2014a_000486,119,263
64,BAILa2014a_000486,275,401
65,BAILa2014a_000486,184,265
66,BAILa2014a_000486,10,272
67,BAILa2014a_000486,289,231
68,BAILa2014a_000486,476,257
69,BAILa2014a_000486,348,227
70,BAILa2014a_000486,541,288
71,BAILa2014a_000486,382,235
72,BAILa2014a_000486,537,249
73,BAILa2014a_000486,395,270
74,BAILa2014a_000486,524,209
75,BAILa2014a_000486,737,211
76,BAILa2014a_000486,628,397
77,BAILa2014a_000486,780,359
78,BAILa2014a_000486,818,507
79,BAILa2014a_000486,830,389
80,BAILa2014a_000486,863,286
81,BAILa2014a_000486,658,261
82,BAILa2014a_000486,838,267
83,BAILa2014a_000486,605,221
84,BAILa2014a_000486,431,259
85,BAILa2014a_000486,194,326
86,BAILa2014a_000486,701,235
87,BAILa2014a_000486,709,280
88,BAILa2014a_000486,863,245
89,BAILa2014a_000486,1041,162
90,BAILa2014a_000486,974,257
91,BAILa2014a_000486,674,241
92,BAILa2014a_000486,997,215
93,BAILa2014a_000486,887,255
94,BAILa2014a_000486,1092,219
95,BAILa2014a_000486,1272,229
96,BAILa2014a_000486,1159,217
97,BAILa2014a_000486,1039,296
98,BAILa2014a_000486,1114,225
99,BAILa2014a_000486,889,219
100,BAILa2014a_000486,1304,215
101,BAILa2014a_000486,938,227
102,BAILa2014a_000486,1343,225
103,BAILa2014a_000486,1487,312
104,BAILa2014a_000486,1361,233
105,BAILa2014a_000486,1562,233
106,BAILa2014a_000486,1382,235
107,BAILa2014a_000486,1359,338
108,BAILa2014a_000486,1412,229
109,BAILa2014a_000486,1639,261
110,BAILa2014a_000486,1584,430
111,BAILa2014a_000486,1487,464
112,BAILa2014a_000486,1452,235
113,BAILa2014a_000486,1596,310
114,BAILa2014a_000486,1511,233
115,BAILa2014a_000486,1608,269
116,BAILa2014a_000486,1112,280
117,BAILa2014a_000486,1718,259
118,BAILa2014a_000486,1864,503
119,BAILa2014a_000486,1825,265
120,BAILa2014a_000486,1531,265
121,BAILa2014a_000486,1675,282
122,BAILa2014a_000486,1998,308
123,BAILa2014a_000486,1821,322
124,BAILa2014a_000486,1981,375
125,BAILa2014a_000486,1732,298
126,BAILa2014a_000486,1775,272
127,BAILa2014a_000486,1908,310
128,BAILa2014a_000486,1876,286
129,BAILa2014a_000486,1738,332
130,BAILa2014a_000486,1880,379
131,BAILa2014a_000486,1823,428
132,BAILa2014a_000486,2038,347
133,BAILa2014a_000486,2040,444
134,BAILa2014a_000486,1566,284
135,BAILa2014a_000486,1777,320
136,BAILa2014a_000486,1641,302
137,BAILa2014a_000486,1663,357
138,BAILa2014a_000486,1311,290
139,BAILa2014a_000486,1254,393
140,BAILa2014a_000486,1051,395
141,BAILa2014a_000486,806,290
142,BAILa2014a_000486,423,415
143,BAILa2014a_000486,397,312
144,BAILa2014a_000486,235,515
145,BAILa2014a_000486,235,379
146,BAILa2014a_000486,818,324
147,BAILa2014a_000486,1232,253
148,BAILa2014a_000486,1112,677
149,BAILa2014a_000486,222,310
150,BAILa2014a_000486,1517,436
151,BAILa2014a_000486,1611,444
0,BAILa2014a_000497,609,727
1,BAILa2014a_000497,16,602
2,BAILa2014a_000497,200,514
3,BAILa2014a_000497,417,489
4,BAILa2014a_000497,761,595
5,BAILa2014a_000497,844,493
6,BAILa2014a_000497,1096,597
7,BAILa2014a_000497,1241,619
8,BAILa2014a_000497,1392,608
9,BAILa2014a_000497,1337,510
10,BAILa2014a_000497,1156,510
11,BAILa2014a_000497,1004,533
12,BAILa2014a_000497,769,429
13,BAILa2014a_000497,108,422
14,BAILa2014a_000497,208,407
15,BAILa2014a_000497,407,371
16,BAILa2014a_000497,522,371
17,BAILa2014a_000497,957,397
18,BAILa2014a_000497,1064,491
19,BAILa2014a_000497,1459,482
20,BAILa2014a_000497,1811,606
21,BAILa2014a_000497,1715,617
22,BAILa2014a_000497,1057,382
23,BAILa2014a_000497,1597,638
24,BAILa2014a_000497,1523,514
25,BAILa2014a_000497,1855,574
26,BAILa2014a_000497,1591,437
27,BAILa2014a_000497,1764,512
28,BAILa2014a_000497,900,395
29,BAILa2014a_000497,737,352
30,BAILa2014a_000497,565,365
31,BAILa2014a_000497,780,395
32,BAILa2014a_000497,260,380
33,BAILa2014a_000497,53,354
34,BAILa2014a_000497,307,354
35,BAILa2014a_000497,153,354
36,BAILa2014a_000497,1038,192
37,BAILa2014a_000497,1185,230
38,BAILa2014a_000497,1115,386
39,BAILa2014a_000497,1264,405
40,BAILa2014a_000497,1872,467
41,BAILa2014a_000497,1309,444
42,BAILa2014a_000497,1913,414
43,BAILa2014a_000497,1390,401
44,BAILa2014a_000497,1985,469
45,BAILa2014a_000497,1414,452
46,BAILa2014a_000497,2011,501
47,BAILa2014a_000497,1791,405
48,BAILa2014a_000497,1648,414
49,BAILa2014a_000497,1350,318
50,BAILa2014a_000497,1478,358
51,BAILa2014a_000497,1307,352
52,BAILa2014a_000497,891,307
53,BAILa2014a_000497,688,320
54,BAILa2014a_000497,456,346
55,BAILa2014a_000497,944,335
56,BAILa2014a_000497,1153,363
57,BAILa2014a_000497,1499,294
58,BAILa2014a_000497,1247,335
59,BAILa2014a_000497,1403,365
60,BAILa2014a_000497,1158,318
61,BAILa2014a_000497,1243,215
62,BAILa2014a_000497,1100,303
63,BAILa2014a_000497,1002,211
64,BAILa2014a_000497,1053,314
65,BAILa2014a_000497,249,297
66,BAILa2014a_000497,974,286
67,BAILa2014a_000497,620,354
68,BAILa2014a_000497,833,267
69,BAILa2014a_000497,548,284
70,BAILa2014a_000497,108,301
71,BAILa2014a_000497,1744,294
72,BAILa2014a_000497,1640,343
73,BAILa2014a_000497,1550,303
74,BAILa2014a_000497,1887,282
75,BAILa2014a_000497,2030,267
76,BAILa2014a_000497,1864,271
77,BAILa2014a_000497,1958,269
78,BAILa2014a_000497,1845,371
79,BAILa2014a_000497,2032,397
80,BAILa2014a_000497,1589,316
81,BAILa2014a_000497,1516,395
82,BAILa2014a_000497,1377,237
83,BAILa2014a_000497,780,303
84,BAILa2014a_000497,641,277
85,BAILa2014a_000497,304,301
86,BAILa2014a_000497,8,288
87,BAILa2014a_000497,221,273
88,BAILa2014a_000497,70,297
89,BAILa2014a_000497,193,301
90,BAILa2014a_000497,33,301
91,BAILa2014a_000497,168,311
92,BAILa2014a_000497,358,226
93,BAILa2014a_000497,490,243
94,BAILa2014a_000497,353,297
95,BAILa2014a_000497,548,250
96,BAILa2014a_000497,409,282
97,BAILa2014a_000497,678,245
98,BAILa2014a_000497,445,284
99,BAILa2014a_000497,703,279
100,BAILa2014a_000497,432,247
101,BAILa2014a_000497,744,250
102,BAILa2014a_000497,870,250
103,BAILa2014a_000497,795,252
104,BAILa2014a_000497,1322,256
105,BAILa2014a_000497,904,267
106,BAILa2014a_000497,1241,277
107,BAILa2014a_000497,944,269
108,BAILa2014a_000497,1215,250
109,BAILa2014a_000497,910,230
110,BAILa2014a_000497,1119,239
111,BAILa2014a_000497,1072,271
112,BAILa2014a_000497,1006,320
113,BAILa2014a_000497,1032,288
114,BAILa2014a_000497,1275,247
115,BAILa2014a_000497,1356,260
116,BAILa2014a_000497,1467,226
117,BAILa2014a_000497,1567,245
118,BAILa2014a_000497,1505,239
119,BAILa2014a_000497,1840,265
120,BAILa2014a_000497,1900,309
121,BAILa2014a_000497,1744,348
122,BAILa2014a_000497,1674,390
123,BAILa2014a_000497,1712,350
124,BAILa2014a_000497,2015,350
125,BAILa2014a_000497,1811,282
126,BAILa2014a_000497,1928,262
127,BAILa2014a_000497,1834,305
128,BAILa2014a_000497,1988,339
129,BAILa2014a_000497,1693,294
130,BAILa2014a_000497,1945,324
131,BAILa2014a_000497,1648,282
132,BAILa2014a_000497,1998,275
133,BAILa2014a_000497,1612,262
134,BAILa2014a_000497,1740,262
0,BAILa2014a_000498,1076,1203
1,BAILa2014a_000498,268,943
2,BAILa2014a_000498,270,791
3,BAILa2014a_000498,201,533
4,BAILa2014a_000498,185,374
5,BAILa2014a_000498,119,260
6,BAILa2014a_000498,682,502
7,BAILa2014a_000498,1113,757
8,BAILa2014a_000498,1052,603
9,BAILa2014a_000498,1097,456
10,BAILa2014a_000498,882,472
11,BAILa2014a_000498,746,512
12,BAILa2014a_000498,656,406
13,BAILa2014a_000498,1238,435
14,BAILa2014a_000498,1102,382
15,BAILa2014a_000498,961,393
16,BAILa2014a_000498,1437,613
17,BAILa2014a_000498,1323,642
18,BAILa2014a_000498,1158,523
19,BAILa2014a_000498,1224,393
20,BAILa2014a_000498,1472,480
21,BAILa2014a_000498,1602,618
22,BAILa2014a_000498,1562,810
23,BAILa2014a_000498,1663,993
24,BAILa2014a_000498,1339,868
25,BAILa2014a_000498,1700,796
26,BAILa2014a_000498,1397,719
27,BAILa2014a_000498,1796,820
28,BAILa2014a_000498,1727,486
29,BAILa2014a_000498,1913,884
30,BAILa2014a_000498,1977,733
31,BAILa2014a_000498,2000,584
32,BAILa2014a_000498,1804,520
33,BAILa2014a_000498,1891,416
34,BAILa2014a_000498,1610,395
35,BAILa2014a_000498,1729,278
36,BAILa2014a_000498,1905,326
37,BAILa2014a_000498,1783,390
38,BAILa2014a_000498,1658,305
39,BAILa2014a_000498,1961,382
40,BAILa2014a_000498,1620,294
41,BAILa2014a_000498,1448,342
42,BAILa2014a_000498,1315,435
43,BAILa2014a_000498,2008,409
44,BAILa2014a_000498,1365,347
45,BAILa2014a_000498,1546,284
46,BAILa2014a_000498,1209,313
47,BAILa2014a_000498,1062,297
48,BAILa2014a_000498,922,316
49,BAILa2014a_000498,789,318
50,BAILa2014a_000498,603,294
51,BAILa2014a_000498,324,419
52,BAILa2014a_000498,255,294
53,BAILa2014a_000498,398,294
54,BAILa2014a_000498,534,262
55,BAILa2014a_000498,45,278
56,BAILa2014a_000498,1304,246
57,BAILa2014a_000498,1102,193
58,BAILa2014a_000498,1355,217
59,BAILa2014a_000498,1150,228
60,BAILa2014a_000498,1429,228
61,BAILa2014a_000498,746,230
62,BAILa2014a_000498,605,249
63,BAILa2014a_000498,1009,409
64,BAILa2014a_000498,746,286
65,BAILa2014a_000498,449,268
66,BAILa2014a_000498,196,238
67,BAILa2014a_000498,1836,358
68,BAILa2014a_000498,1753,743
69,BAILa2014a_000498,858,244
70,BAILa2014a_000498,895,228
71,BAILa2014a_000498,999,252
72,BAILa2014a_000498,932,254
0,BAILa2014a_000512,55,299
1,BAILa2014a_000512,201,253
2,BAILa2014a_000512,187,266
3,BAILa2014a_000512,121,326
4,BAILa2014a_000512,152,397
5,BAILa2014a_000512,211,350
6,BAILa2014a_000512,202,520
7,BAILa2014a_000512,172,633
8,BAILa2014a_000512,308,826
9,BAILa2014a_000512,385,220
10,BAILa2014a_000512,448,229
11,BAILa2014a_000512,418,233
12,BAILa2014a_000512,424,274
13,BAILa2014a_000512,328,314
14,BAILa2014a_000512,358,277
15,BAILa2014a_000512,537,253
16,BAILa2014a_000512,572,234
17,BAILa2014a_000512,538,313
18,BAILa2014a_000512,537,364
19,BAILa2014a_000512,601,466
20,BAILa2014a_000512,652,754
21,BAILa2014a_000512,971,642
22,BAILa2014a_000512,1007,474
23,BAILa2014a_000512,1183,816
24,BAILa2014a_000512,1084,1013
25,BAILa2014a_000512,1811,780
26,BAILa2014a_000512,1703,927
27,BAILa2014a_000512,1984,707
28,BAILa2014a_000512,1977,764
29,BAILa2014a_000512,637,280
30,BAILa2014a_000512,712,261
31,BAILa2014a_000512,805,257
32,BAILa2014a_000512,870,277
33,BAILa2014a_000512,787,379
34,BAILa2014a_000512,1048,180
35,BAILa2014a_000512,1018,239
36,BAILa2014a_000512,994,271
37,BAILa2014a_000512,1092,269
38,BAILa2014a_000512,1064,290
39,BAILa2014a_000512,1155,231
40,BAILa2014a_000512,1257,210
41,BAILa2014a_000512,1275,247
42,BAILa2014a_000512,1250,274
43,BAILa2014a_000512,1241,390
44,BAILa2014a_000512,1365,251
45,BAILa2014a_000512,1440,361
46,BAILa2014a_000512,1347,370
47,BAILa2014a_000512,1411,420
48,BAILa2014a_000512,1434,523
49,BAILa2014a_000512,1537,297
50,BAILa2014a_000512,1463,293
51,BAILa2014a_000512,1524,353
52,BAILa2014a_000512,1571,329
53,BAILa2014a_000512,1597,287
54,BAILa2014a_000512,1653,417
55,BAILa2014a_000512,1645,520
56,BAILa2014a_000512,1774,416
57,BAILa2014a_000512,1795,474
58,BAILa2014a_000512,1817,412
59,BAILa2014a_000512,2016,349
60,BAILa2014a_000512,2038,387
61,BAILa2014a_000512,1858,350
62,BAILa2014a_000512,15,331
63,BAILa2014a_000512,68,366
64,BAILa2014a_000512,27,403
65,BAILa2014a_000512,185,296
66,BAILa2014a_000512,278,283
67,BAILa2014a_000512,297,281
68,BAILa2014a_000512,237,286
69,BAILa2014a_000512,398,259
70,BAILa2014a_000512,381,304
71,BAILa2014a_000512,291,374
72,BAILa2014a_000512,349,439
73,BAILa2014a_000512,450,429
74,BAILa2014a_000512,471,259
75,BAILa2014a_000512,500,290
76,BAILa2014a_000512,568,347
77,BAILa2014a_000512,615,254
78,BAILa2014a_000512,635,334
79,BAILa2014a_000512,665,360
80,BAILa2014a_000512,574,420
81,BAILa2014a_000512,720,423
82,BAILa2014a_000512,732,526
83,BAILa2014a_000512,641,557
84,BAILa2014a_000512,570,736
85,BAILa2014a_000512,485,773
86,BAILa2014a_000512,708,319
87,BAILa2014a_000512,741,266
88,BAILa2014a_000512,775,263
89,BAILa2014a_000512,764,321
90,BAILa2014a_000512,945,274
91,BAILa2014a_000512,830,264
92,BAILa2014a_000512,901,360
93,BAILa2014a_000512,1052,250
94,BAILa2014a_000512,1158,296
95,BAILa2014a_000512,1138,274
96,BAILa2014a_000512,1111,296
97,BAILa2014a_000512,1200,333
98,BAILa2014a_000512,1172,357
99,BAILa2014a_000512,1092,353
100,BAILa2014a_000512,1024,367
101,BAILa2014a_000512,1100,397
102,BAILa2014a_000512,1068,429
103,BAILa2014a_000512,1115,494
104,BAILa2014a_000512,1198,512
105,BAILa2014a_000512,1265,604
106,BAILa2014a_000512,927,590
107,BAILa2014a_000512,1007,839
108,BAILa2014a_000512,1270,763
109,BAILa2014a_000512,1320,800
110,BAILa2014a_000512,1497,666
111,BAILa2014a_000512,1431,630
112,BAILa2014a_000512,1408,682
113,BAILa2014a_000512,1367,712
114,BAILa2014a_000512,1408,809
115,BAILa2014a_000512,1507,420
116,BAILa2014a_000512,1593,450
117,BAILa2014a_000512,1548,486
118,BAILa2014a_000512,1575,574
119,BAILa2014a_000512,1653,649
120,BAILa2014a_000512,1631,739
121,BAILa2014a_000512,1697,709
122,BAILa2014a_000512,1748,617
123,BAILa2014a_000512,1851,590
124,BAILa2014a_000512,1848,636
125,BAILa2014a_000512,1795,693
126,BAILa2014a_000512,1903,764
127,BAILa2014a_000512,2014,646
128,BAILa2014a_000512,2027,466
129,BAILa2014a_000512,2051,479
130,BAILa2014a_000512,2014,552
131,BAILa2014a_000512,1827,370
132,BAILa2014a_000512,1871,397
133,BAILa2014a_000512,1911,420
134,BAILa2014a_000512,1933,436
135,BAILa2014a_000512,1964,452
136,BAILa2014a_000512,1861,490
137,BAILa2014a_000512,1957,356
138,BAILa2014a_000512,1974,356
139,BAILa2014a_000512,1998,394
140,BAILa2014a_000512,1950,386
141,BAILa2014a_000512,1753,351
142,BAILa2014a_000512,1708,374
143,BAILa2014a_000512,1685,334
144,BAILa2014a_000512,1658,363
145,BAILa2014a_000512,1615,330
146,BAILa2014a_000512,1617,369
147,BAILa2014a_000512,1484,336
148,BAILa2014a_000512,1320,280
149,BAILa2014a_000512,1283,290
150,BAILa2014a_000512,1270,320
151,BAILa2014a_000512,1363,299
152,BAILa2014a_000512,1338,326
153,BAILa2014a_000512,1368,336
154,BAILa2014a_000512,1307,370
155,BAILa2014a_000512,1321,422
156,BAILa2014a_000512,1102,234
157,BAILa2014a_000512,912,246
158,BAILa2014a_000512,737,233
159,BAILa2014a_000512,1567,251
160,BAILa2014a_000512,1607,249
161,BAILa2014a_000512,1568,271
162,BAILa2014a_000512,1653,249
163,BAILa2014a_000512,1674,271
164,BAILa2014a_000512,1868,273
165,BAILa2014a_000512,1971,314
166,BAILa2014a_000512,2026,320
167,BAILa2014a_000512,1784,309
168,BAILa2014a_000512,1733,327
0,BAILa2014a_000514,1922,742
1,BAILa2014a_000514,1598,915
2,BAILa2014a_000514,695,1242
3,BAILa2014a_000514,703,831
4,BAILa2014a_000514,629,681
5,BAILa2014a_000514,981,728
6,BAILa2014a_000514,1207,611
7,BAILa2014a_000514,1123,514
8,BAILa2014a_000514,693,438
9,BAILa2014a_000514,497,352
10,BAILa2014a_000514,189,374
11,BAILa2014a_000514,242,471
12,BAILa2014a_000514,608,419
13,BAILa2014a_000514,177,323
14,BAILa2014a_000514,777,228
15,BAILa2014a_000514,125,267
16,BAILa2014a_000514,232,296
17,BAILa2014a_000514,1030,169
18,BAILa2014a_000514,921,294
19,BAILa2014a_000514,1558,590
20,BAILa2014a_000514,1447,557
21,BAILa2014a_000514,1176,452
22,BAILa2014a_000514,1540,463
23,BAILa2014a_000514,909,422
24,BAILa2014a_000514,2029,603
25,BAILa2014a_000514,1785,475
26,BAILa2014a_000514,1762,362
27,BAILa2014a_000514,1700,236
28,BAILa2014a_000514,1526,226
29,BAILa2014a_000514,1361,216
30,BAILa2014a_000514,1406,317
31,BAILa2014a_000514,1822,259
32,BAILa2014a_000514,1926,315
33,BAILa2014a_000514,2019,331
34,BAILa2014a_000514,1998,442
35,BAILa2014a_000514,1550,234
36,BAILa2014a_000514,1392,238
37,BAILa2014a_000514,1252,210
38,BAILa2014a_000514,1131,206
39,BAILa2014a_000514,434,230
40,BAILa2014a_000514,343,265
41,BAILa2014a_000514,539,292
42,BAILa2014a_000514,981,222
43,BAILa2014a_000514,853,220
44,BAILa2014a_000514,551,230
45,BAILa2014a_000514,460,245
46,BAILa2014a_000514,1484,222
47,BAILa2014a_000514,1310,276
48,BAILa2014a_000514,1250,378
49,BAILa2014a_000514,917,321
50,BAILa2014a_000514,1281,325
51,BAILa2014a_000514,1805,415
52,BAILa2014a_000514,1865,290
53,BAILa2014a_000514,1219,214
54,BAILa2014a_000514,933,228
55,BAILa2014a_000514,504,1182
56,BAILa2014a_000514,168,750
57,BAILa2014a_000514,162,631
58,BAILa2014a_000514,33,580
59,BAILa2014a_000514,76,368
60,BAILa2014a_000514,298,385
61,BAILa2014a_000514,27,321
62,BAILa2014a_000514,582,339
63,BAILa2014a_000514,22,368
64,BAILa2014a_000514,674,325
65,BAILa2014a_000514,804,292
66,BAILa2014a_000514,761,374
67,BAILa2014a_000514,960,465
68,BAILa2014a_000514,676,508
69,BAILa2014a_000514,962,621
70,BAILa2014a_000514,650,292
71,BAILa2014a_000514,808,376
72,BAILa2014a_000514,617,313
73,BAILa2014a_000514,726,391
74,BAILa2014a_000514,859,385
75,BAILa2014a_000514,1030,382
76,BAILa2014a_000514,1040,835
77,BAILa2014a_000514,1016,327
78,BAILa2014a_000514,1334,317
79,BAILa2014a_000514,1375,421
80,BAILa2014a_000514,1523,356
81,BAILa2014a_000514,1386,362
82,BAILa2014a_000514,1665,391
83,BAILa2014a_000514,1700,652
84,BAILa2014a_000514,1591,364
85,BAILa2014a_000514,1663,771
86,BAILa2014a_000514,1706,341
87,BAILa2014a_000514,1739,808
88,BAILa2014a_000514,1688,310
89,BAILa2014a_000514,1534,804
90,BAILa2014a_000514,1567,308
